country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
Austria,Burgenland,AT11,2020-W13,,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W14,38.509642746385,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W15,37.1464695518227,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W16,27.9450504885272,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W17,13.9725252442636,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W18,6.47507267417094,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W19,3.74872628504633,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W20,3.06713968776518,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W21,2.72634638912461,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W22,1.3631731945623,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W23,0.681586597281151,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W24,0.340793298640576,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W25,2.38555309048403,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W26,3.40793298640576,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W27,4.77110618096806,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W28,7.49745257009266,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W29,8.86062576465496,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W30,11.246178855139,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W31,11.246178855139,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W32,7.83824586873324,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W33,7.49745257009266,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W34,16.0172850361071,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W35,23.5147376061997,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W36,27.9450504885272,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W37,35.4425030586199,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W38,52.8229612892892,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W39,72.9297659090832,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W40,89.6286375424714,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W41,124.730347302451,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W42,153.016191089618,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W43,286.947957455365,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W44,522.436126816002,"Epidemic intelligence, subnational weekly data"
Austria,Burgenland,AT11,2020-W45,752.13081009975,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W13,,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W14,24.2450605146014,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W15,25.3146955373044,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W16,14.7966178140582,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W17,3.92199508324435,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W18,1.60445253405451,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W19,0.178272503783834,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W20,0,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W21,0.356545007567668,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W22,0.89136251891917,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W23,0.356545007567668,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W24,0.534817511351502,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W25,1.78272503783834,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W26,1.78272503783834,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W27,1.78272503783834,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W28,2.85236006054134,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W29,3.03063256432518,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W30,1.96099754162217,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W31,3.74372257946051,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W32,8.20053517405636,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W33,21.2144279502762,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W34,22.4623354767631,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W35,10.3398052194624,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W36,7.48744515892102,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W37,12.835620272436,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W38,22.9971529881146,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W39,36.7241357794698,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W40,40.1113133513626,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W41,68.1000964454245,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W42,98.2281495848925,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W43,153.136080750313,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W44,310.015884080087,"Epidemic intelligence, subnational weekly data"
Austria,Karnten,AT21,2020-W45,564.94556449097,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W13,,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W14,62.8300215434248,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W15,62.0550782037052,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W16,34.1571179737974,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W17,9.29932007663594,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W18,9.12048699823909,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W19,7.21293416200608,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W20,8.64359878918084,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W21,9.06087597210681,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W22,4.11316080312743,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W23,2.08638591462986,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W24,3.39782848954005,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W25,4.232382855392,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W26,5.1861592735085,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W27,4.70927106445025,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W28,4.82849311671481,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W29,10.6107626515461,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W30,14.7835344808059,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W31,12.27987138325,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W32,9.65698623342963,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W33,15.2604226898641,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W34,20.8042481201663,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W35,23.9040214790449,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W36,32.7860643727549,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W37,60.5648025503981,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W38,84.5284350555754,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W39,99.908079797704,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W40,108.134401403959,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W41,127.627206949215,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W42,170.904811921252,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W43,276.058662018596,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W44,443.744478528705,"Epidemic intelligence, subnational weekly data"
Austria,Niederosterreich,AT12,2020-W45,664.901385479469,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W13,,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W14,60.6573802623988,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W15,44.6665024846585,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W16,17.6776792310884,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W17,5.39776465071402,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W18,2.96877055789271,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W19,1.07955293014281,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W20,1.55185733708028,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W21,1.68680145334813,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W22,1.01208087200888,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W23,1.82174556961598,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W24,2.22657791841954,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W25,2.76635438349094,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W26,12.8871631035797,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W27,30.9022026253378,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W28,37.042159915525,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W29,35.4903025784447,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W30,35.3553584621769,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W31,26.8538791373023,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W32,19.0271203937669,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W33,29.3503452882575,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W34,41.0230113454266,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W35,37.6494084387303,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W36,35.4903025784447,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W37,47.837689216953,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W38,66.797337552586,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W39,75.9735374587999,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W40,87.646203515969,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W41,131.975345709958,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W42,198.435322971874,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W43,399.704472385373,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W44,708.996386871287,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-W45,1177.52235855326,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W13,,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W14,87.8929291219172,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W15,59.9761176180296,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W16,22.8737745870563,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W17,5.94357922340834,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W18,1.44086769052323,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W19,0,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W20,0.720433845261617,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W21,1.08065076789243,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W22,0.360216922630808,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W23,0.180108461315404,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W24,0.540325383946212,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W25,3.96238614893889,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W26,5.76347076209293,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W27,5.04303691683132,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W28,8.465097681824,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W29,12.0672669081321,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W30,12.4274838307629,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W31,14.2285684439169,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W32,17.2904122862788,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W33,25.9356184294182,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W34,30.7985468849341,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W35,24.8549676615258,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W36,21.9732322804793,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W37,31.8791976528265,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W38,54.2126468559367,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W39,69.8820829903768,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W40,79.4278314400932,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W41,154.533059808617,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W42,309.786553462495,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W43,501.421956302085,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W44,675.406729932766,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-W45,969.703955722136,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W13,,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W14,49.3141075353243,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W15,54.3018312990929,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W16,28.8000823778893,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W17,12.1475207795008,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W18,8.52739869289459,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W19,4.42459366140757,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W20,3.94191071652674,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W21,2.01117893700344,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W22,0.965365889761651,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W23,0.724024417321238,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W24,0.482682944880826,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W25,0.724024417321238,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W26,2.5743090393644,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W27,4.90727660628839,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W28,6.1944311259706,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W29,7.96426859053362,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W30,10.3776833149378,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W31,7.72292711809321,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W32,5.63130102360963,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W33,10.7799191023384,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W34,16.974350228309,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W35,23.3296756692399,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W36,25.0190659763228,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W37,33.7073589841777,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W38,47.7856115432017,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W39,48.2682944880826,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W40,44.9699610313969,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W41,63.3119129368683,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W42,118.740004440683,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W43,257.27000962148,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W44,456.618065857261,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-W45,759.179825140059,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W13,,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W14,147.872347473516,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W15,180.335362823885,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W16,92.486468222683,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W17,17.7552818650996,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W18,9.67265355337516,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W19,2.91504627635964,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W20,2.65004206941785,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W21,2.38503786247607,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W22,0.662510517354463,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W23,0.53000841388357,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W24,0.927514724296248,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W25,0.53000841388357,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W26,1.98753155206339,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W27,3.84256100065589,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W28,5.3000841388357,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W29,6.75760727701552,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W30,10.8651724846132,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W31,9.0101430360207,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W32,5.3000841388357,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W33,26.6329227976494,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W34,45.0507151801035,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W35,51.0133098362937,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W36,67.3110685632134,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W37,108.651724846132,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W38,135.814656057665,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W39,122.299441503634,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W40,124.286973055697,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W41,196.500619447334,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W42,305.549850603878,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W43,493.835339636017,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W44,739.22923526411,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-W45,1153.43081071412,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W13,,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W14,78.8745539529847,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W15,62.1359026317725,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W16,29.6730637057852,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W17,4.56508672396696,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W18,3.04339114931131,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W19,2.53615929109275,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W20,3.04339114931131,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W21,4.81870265307623,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W22,3.29700707842058,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W23,2.28254336198348,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W24,1.77531150376493,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W25,0.253615929109276,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W26,0.760847787327827,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W27,1.0144637164371,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W28,1.26807964554638,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W29,1.77531150376493,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W30,8.36932566060609,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W31,10.3982530934803,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W32,8.36932566060609,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W33,15.7241876047751,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W34,20.5428902578513,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W35,22.064585832507,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W36,41.0857805157026,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W37,95.3595893450876,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W38,129.851355703949,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W39,108.294001729661,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W40,109.308465446098,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W41,149.379782245363,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W42,267.311189281176,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W43,535.383226349681,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W44,822.983689959599,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-W45,1231.30533582553,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W13,,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W14,46.3770315643131,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W15,52.1214593376201,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W16,28.0370236275166,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W17,16.7589727698313,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W18,17.0224786309922,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W19,16.7589727698313,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W20,20.1318477926905,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W21,19.9210431037618,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W22,16.7589727698313,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W23,15.9684551863487,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W24,16.1792598752774,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W25,15.1252364306339,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W26,15.8103516696522,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W27,20.0791466204583,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W28,23.4520216433174,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W29,25.2438614992113,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W30,31.8315080282331,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W31,34.1503596064487,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W32,36.6273147013609,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W33,59.078014072267,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W34,88.169061144427,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W35,96.7066510460392,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W36,117.365510561051,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W37,184.981114534931,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W38,221.450325719595,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W39,232.254066027191,"Epidemic intelligence, subnational weekly data"
Austria,Wien,AT13,2020-W40,243.110507507019,"Epidemic intelligence, subnational weekly data"
